"Prices","year","month","State"
9.98,2015,10,"Arkansas"
10.12,2015,11,"Arkansas"
9.49,2015,12,"Arkansas"
8.91,2016,1,"Arkansas"
9.13,2016,2,"Arkansas"
9.62,2016,3,"Arkansas"
10.04,2016,4,"Arkansas"
10.19,2016,5,"Arkansas"
10.31,2016,6,"Arkansas"
10.28,2016,7,"Arkansas"
10.38,2016,8,"Arkansas"
10.43,2016,9,"Arkansas"
6.11,2001,1,"Tennessee"
6.23,2001,2,"Tennessee"
6.32,2001,3,"Tennessee"
6.36,2001,4,"Tennessee"
6.46,2001,5,"Tennessee"
6.37,2001,6,"Tennessee"
6.28,2001,7,"Tennessee"
6.24,2001,8,"Tennessee"
6.27,2001,9,"Tennessee"
6.46,2001,10,"Tennessee"
6.51,2001,11,"Tennessee"
6.55,2001,12,"Tennessee"
6.26,2002,1,"Tennessee"
6.34,2002,2,"Tennessee"
6.37,2002,3,"Tennessee"
6.51,2002,4,"Tennessee"
6.58,2002,5,"Tennessee"
6.52,2002,6,"Tennessee"
6.35,2002,7,"Tennessee"
6.34,2002,8,"Tennessee"
6.36,2002,9,"Tennessee"
6.52,2002,10,"Tennessee"
6.58,2002,11,"Tennessee"
6.36,2002,12,"Tennessee"
6.31,2003,1,"Tennessee"
6.3,2003,2,"Tennessee"
6.44,2003,3,"Tennessee"
6.66,2003,4,"Tennessee"
6.64,2003,5,"Tennessee"
6.53,2003,6,"Tennessee"
6.44,2003,7,"Tennessee"
6.42,2003,8,"Tennessee"
6.41,2003,9,"Tennessee"
7.03,2003,10,"Tennessee"
7.07,2003,11,"Tennessee"
6.79,2003,12,"Tennessee"
6.7,2004,1,"Tennessee"
6.74,2004,2,"Tennessee"
6.9,2004,3,"Tennessee"
7.05,2004,4,"Tennessee"
7.1,2004,5,"Tennessee"
6.89,2004,6,"Tennessee"
6.82,2004,7,"Tennessee"
6.85,2004,8,"Tennessee"
6.89,2004,9,"Tennessee"
7.06,2004,10,"Tennessee"
7.14,2004,11,"Tennessee"
6.88,2004,12,"Tennessee"
6.71,2005,1,"Tennessee"
6.78,2005,2,"Tennessee"
6.85,2005,3,"Tennessee"
7.05,2005,4,"Tennessee"
7.15,2005,5,"Tennessee"
6.96,2005,6,"Tennessee"
6.82,2005,7,"Tennessee"
6.82,2005,8,"Tennessee"
6.9,2005,9,"Tennessee"
7.33,2005,10,"Tennessee"
7.42,2005,11,"Tennessee"
7.3,2005,12,"Tennessee"
7.19,2006,1,"Tennessee"
7.29,2006,2,"Tennessee"
7.37,2006,3,"Tennessee"
8,2006,4,"Tennessee"
8.2,2006,5,"Tennessee"
8.03,2006,6,"Tennessee"
7.95,2006,7,"Tennessee"
7.88,2006,8,"Tennessee"
7.91,2006,9,"Tennessee"
7.98,2006,10,"Tennessee"
7.85,2006,11,"Tennessee"
7.61,2006,12,"Tennessee"
7.63,2007,1,"Tennessee"
7.46,2007,2,"Tennessee"
7.69,2007,3,"Tennessee"
7.97,2007,4,"Tennessee"
8.06,2007,5,"Tennessee"
7.89,2007,6,"Tennessee"
7.74,2007,7,"Tennessee"
7.76,2007,8,"Tennessee"
7.61,2007,9,"Tennessee"
8.24,2007,10,"Tennessee"
8.37,2007,11,"Tennessee"
8.13,2007,12,"Tennessee"
7.85,2008,1,"Tennessee"
7.81,2008,2,"Tennessee"
7.95,2008,3,"Tennessee"
8.9,2008,4,"Tennessee"
9.12,2008,5,"Tennessee"
8.89,2008,6,"Tennessee"
8.96,2008,7,"Tennessee"
8.87,2008,8,"Tennessee"
8.93,2008,9,"Tennessee"
10.32,2008,10,"Tennessee"
10.28,2008,11,"Tennessee"
9.95,2008,12,"Tennessee"
9.59,2009,1,"Tennessee"
9.58,2009,2,"Tennessee"
9.81,2009,3,"Tennessee"
9.61,2009,4,"Tennessee"
9.7,2009,5,"Tennessee"
9.47,2009,6,"Tennessee"
9.07,2009,7,"Tennessee"
9.2,2009,8,"Tennessee"
9.16,2009,9,"Tennessee"
9.25,2009,10,"Tennessee"
8.87,2009,11,"Tennessee"
8.6,2009,12,"Tennessee"
8.11,2010,1,"Tennessee"
8.1,2010,2,"Tennessee"
8.43,2010,3,"Tennessee"
9.18,2010,4,"Tennessee"
9.47,2010,5,"Tennessee"
9.46,2010,6,"Tennessee"
9.59,2010,7,"Tennessee"
9.58,2010,8,"Tennessee"
9.72,2010,9,"Tennessee"
10.45,2010,10,"Tennessee"
10.19,2010,11,"Tennessee"
9.5,2010,12,"Tennessee"
9.41,2011,1,"Tennessee"
9.43,2011,2,"Tennessee"
9.98,2011,3,"Tennessee"
9.98,2011,4,"Tennessee"
10.13,2011,5,"Tennessee"
9.98,2011,6,"Tennessee"
10.22,2011,7,"Tennessee"
10.13,2011,8,"Tennessee"
10.22,2011,9,"Tennessee"
10.38,2011,10,"Tennessee"
10.15,2011,11,"Tennessee"
10.19,2011,12,"Tennessee"
9.8,2012,1,"Tennessee"
9.64,2012,2,"Tennessee"
9.83,2012,3,"Tennessee"
10.11,2012,4,"Tennessee"
10.24,2012,5,"Tennessee"
10.24,2012,6,"Tennessee"
10.14,2012,7,"Tennessee"
10,2012,8,"Tennessee"
10.18,2012,9,"Tennessee"
10.41,2012,10,"Tennessee"
10.33,2012,11,"Tennessee"
10.48,2012,12,"Tennessee"
9.98,2013,1,"Tennessee"
9.61,2013,2,"Tennessee"
9.73,2013,3,"Tennessee"
9.82,2013,4,"Tennessee"
10.32,2013,5,"Tennessee"
10.4,2013,6,"Tennessee"
10.35,2013,7,"Tennessee"
10.17,2013,8,"Tennessee"
9.83,2013,9,"Tennessee"
9.87,2013,10,"Tennessee"
9.95,2013,11,"Tennessee"
9.79,2013,12,"Tennessee"
9.73,2014,1,"Tennessee"
9.77,2014,2,"Tennessee"
10.57,2014,3,"Tennessee"
10.84,2014,4,"Tennessee"
10.9,2014,5,"Tennessee"
10.85,2014,6,"Tennessee"
10.76,2014,7,"Tennessee"
10.47,2014,8,"Tennessee"
10.06,2014,9,"Tennessee"
10.36,2014,10,"Tennessee"
10.18,2014,11,"Tennessee"
10.06,2014,12,"Tennessee"
10,2015,1,"Tennessee"
9.89,2015,2,"Tennessee"
9.83,2015,3,"Tennessee"
10.63,2015,4,"Tennessee"
10.61,2015,5,"Tennessee"
10.46,2015,6,"Tennessee"
10.33,2015,7,"Tennessee"
10.3,2015,8,"Tennessee"
10.34,2015,9,"Tennessee"
10.65,2015,10,"Tennessee"
10.81,2015,11,"Tennessee"
10.45,2015,12,"Tennessee"
9.9,2016,1,"Tennessee"
9.61,2016,2,"Tennessee"
10.01,2016,3,"Tennessee"
10.22,2016,4,"Tennessee"
10.25,2016,5,"Tennessee"
10.37,2016,6,"Tennessee"
10.45,2016,7,"Tennessee"
10.54,2016,8,"Tennessee"
10.56,2016,9,"Tennessee"
6.45,2001,1,"Mississippi"
6.69,2001,2,"Mississippi"
7.14,2001,3,"Mississippi"
7.42,2001,4,"Mississippi"
7.76,2001,5,"Mississippi"
7.81,2001,6,"Mississippi"
7.82,2001,7,"Mississippi"
7.89,2001,8,"Mississippi"
7.77,2001,9,"Mississippi"
7.13,2001,10,"Mississippi"
7.13,2001,11,"Mississippi"
6.99,2001,12,"Mississippi"
6.5,2002,1,"Mississippi"
6.75,2002,2,"Mississippi"
6.78,2002,3,"Mississippi"
7.38,2002,4,"Mississippi"
7.54,2002,5,"Mississippi"
7.76,2002,6,"Mississippi"
7.73,2002,7,"Mississippi"
7.52,2002,8,"Mississippi"
7.48,2002,9,"Mississippi"
7.25,2002,10,"Mississippi"
7.33,2002,11,"Mississippi"
6.94,2002,12,"Mississippi"
6.8,2003,1,"Mississippi"
6.88,2003,2,"Mississippi"
7.45,2003,3,"Mississippi"
7.83,2003,4,"Mississippi"
7.94,2003,5,"Mississippi"
8.26,2003,6,"Mississippi"
8.04,2003,7,"Mississippi"
7.97,2003,8,"Mississippi"
7.74,2003,9,"Mississippi"
7.48,2003,10,"Mississippi"
7.43,2003,11,"Mississippi"
7.03,2003,12,"Mississippi"
7.2,2004,1,"Mississippi"
7.23,2004,2,"Mississippi"
7.64,2004,3,"Mississippi"
8.28,2004,4,"Mississippi"
8.44,2004,5,"Mississippi"
8.67,2004,6,"Mississippi"
8.75,2004,7,"Mississippi"
8.85,2004,8,"Mississippi"
8.66,2004,9,"Mississippi"
8.23,2004,10,"Mississippi"
8.11,2004,11,"Mississippi"
7.94,2004,12,"Mississippi"
7.34,2005,1,"Mississippi"
7.64,2005,2,"Mississippi"
8.15,2005,3,"Mississippi"
8.44,2005,4,"Mississippi"
8.69,2005,5,"Mississippi"
8.76,2005,6,"Mississippi"
8.78,2005,7,"Mississippi"
8.96,2005,8,"Mississippi"
9.25,2005,9,"Mississippi"
9.23,2005,10,"Mississippi"
9.79,2005,11,"Mississippi"
9.27,2005,12,"Mississippi"
9.61,2006,1,"Mississippi"
9.97,2006,2,"Mississippi"
10.15,2006,3,"Mississippi"
10.15,2006,4,"Mississippi"
10.2,2006,5,"Mississippi"
10.23,2006,6,"Mississippi"
9.59,2006,7,"Mississippi"
9.65,2006,8,"Mississippi"
9.56,2006,9,"Mississippi"
9.19,2006,10,"Mississippi"
9.12,2006,11,"Mississippi"
8.55,2006,12,"Mississippi"
8.69,2007,1,"Mississippi"
8.58,2007,2,"Mississippi"
9.12,2007,3,"Mississippi"
9.7,2007,4,"Mississippi"
9.84,2007,5,"Mississippi"
9.75,2007,6,"Mississippi"
9.54,2007,7,"Mississippi"
9.63,2007,8,"Mississippi"
9.3,2007,9,"Mississippi"
9.49,2007,10,"Mississippi"
9.49,2007,11,"Mississippi"
9.23,2007,12,"Mississippi"
9.11,2008,1,"Mississippi"
9.01,2008,2,"Mississippi"
9.54,2008,3,"Mississippi"
10.07,2008,4,"Mississippi"
10.53,2008,5,"Mississippi"
10.5,2008,6,"Mississippi"
11.41,2008,7,"Mississippi"
11.32,2008,8,"Mississippi"
10.95,2008,9,"Mississippi"
10.83,2008,10,"Mississippi"
10.63,2008,11,"Mississippi"
10.18,2008,12,"Mississippi"
9.93,2009,1,"Mississippi"
10.1,2009,2,"Mississippi"
10.31,2009,3,"Mississippi"
10.6,2009,4,"Mississippi"
10.72,2009,5,"Mississippi"
10.56,2009,6,"Mississippi"
10.16,2009,7,"Mississippi"
10.14,2009,8,"Mississippi"
10.19,2009,9,"Mississippi"
10.33,2009,10,"Mississippi"
10.37,2009,11,"Mississippi"
9.54,2009,12,"Mississippi"
8.87,2010,1,"Mississippi"
9.01,2010,2,"Mississippi"
9.31,2010,3,"Mississippi"
10.4,2010,4,"Mississippi"
10.55,2010,5,"Mississippi"
10.21,2010,6,"Mississippi"
10.25,2010,7,"Mississippi"
10.29,2010,8,"Mississippi"
10.07,2010,9,"Mississippi"
10,2010,10,"Mississippi"
10.25,2010,11,"Mississippi"
9.64,2010,12,"Mississippi"
9.64,2011,1,"Mississippi"
9.74,2011,2,"Mississippi"
10.59,2011,3,"Mississippi"
10.68,2011,4,"Mississippi"
10.7,2011,5,"Mississippi"
10.37,2011,6,"Mississippi"
10.05,2011,7,"Mississippi"
10.06,2011,8,"Mississippi"
9.98,2011,9,"Mississippi"
10.33,2011,10,"Mississippi"
10.56,2011,11,"Mississippi"
10.08,2011,12,"Mississippi"
10.03,2012,1,"Mississippi"
10.43,2012,2,"Mississippi"
10.62,2012,3,"Mississippi"
10.66,2012,4,"Mississippi"
10.37,2012,5,"Mississippi"
10.26,2012,6,"Mississippi"
10.14,2012,7,"Mississippi"
9.95,2012,8,"Mississippi"
9.98,2012,9,"Mississippi"
10.31,2012,10,"Mississippi"
10.65,2012,11,"Mississippi"
10.29,2012,12,"Mississippi"
9.93,2013,1,"Mississippi"
10.34,2013,2,"Mississippi"
10.49,2013,3,"Mississippi"
11.27,2013,4,"Mississippi"
11.45,2013,5,"Mississippi"
11.1,2013,6,"Mississippi"
10.84,2013,7,"Mississippi"
10.77,2013,8,"Mississippi"
10.79,2013,9,"Mississippi"
10.93,2013,10,"Mississippi"
11.28,2013,11,"Mississippi"
10.54,2013,12,"Mississippi"
10.39,2014,1,"Mississippi"
10.57,2014,2,"Mississippi"
11.22,2014,3,"Mississippi"
11.82,2014,4,"Mississippi"
11.92,2014,5,"Mississippi"
11.65,2014,6,"Mississippi"
11.57,2014,7,"Mississippi"
11.56,2014,8,"Mississippi"
11.36,2014,9,"Mississippi"
11.49,2014,10,"Mississippi"
11.66,2014,11,"Mississippi"
11.25,2014,12,"Mississippi"
10.91,2015,1,"Mississippi"
11.3,2015,2,"Mississippi"
11.24,2015,3,"Mississippi"
12.04,2015,4,"Mississippi"
11.78,2015,5,"Mississippi"
11.63,2015,6,"Mississippi"
10.98,2015,7,"Mississippi"
11.01,2015,8,"Mississippi"
11.16,2015,9,"Mississippi"
11.24,2015,10,"Mississippi"
11.43,2015,11,"Mississippi"
11.14,2015,12,"Mississippi"
10.44,2016,1,"Mississippi"
10.32,2016,2,"Mississippi"
10.91,2016,3,"Mississippi"
11.01,2016,4,"Mississippi"
10.88,2016,5,"Mississippi"
10.64,2016,6,"Mississippi"
10.21,2016,7,"Mississippi"
10.31,2016,8,"Mississippi"
10.19,2016,9,"Mississippi"
5.14,2001,1,"Kentucky"
5.54,2001,2,"Kentucky"
5.5,2001,3,"Kentucky"
5.64,2001,4,"Kentucky"
5.75,2001,5,"Kentucky"
5.75,2001,6,"Kentucky"
5.69,2001,7,"Kentucky"
5.59,2001,8,"Kentucky"
5.72,2001,9,"Kentucky"
5.79,2001,10,"Kentucky"
5.67,2001,11,"Kentucky"
5.54,2001,12,"Kentucky"
5.26,2002,1,"Kentucky"
5.51,2002,2,"Kentucky"
5.48,2002,3,"Kentucky"
5.71,2002,4,"Kentucky"
5.94,2002,5,"Kentucky"
5.85,2002,6,"Kentucky"
5.77,2002,7,"Kentucky"
5.78,2002,8,"Kentucky"
5.8,2002,9,"Kentucky"
5.84,2002,10,"Kentucky"
5.68,2002,11,"Kentucky"
5.34,2002,12,"Kentucky"
5.41,2003,1,"Kentucky"
5.43,2003,2,"Kentucky"
5.7,2003,3,"Kentucky"
5.95,2003,4,"Kentucky"
5.97,2003,5,"Kentucky"
6.2,2003,6,"Kentucky"
5.92,2003,7,"Kentucky"
5.91,2003,8,"Kentucky"
5.83,2003,9,"Kentucky"
6.16,2003,10,"Kentucky"
6.1,2003,11,"Kentucky"
5.68,2003,12,"Kentucky"
5.58,2004,1,"Kentucky"
5.65,2004,2,"Kentucky"
5.93,2004,3,"Kentucky"
6.16,2004,4,"Kentucky"
6.25,2004,5,"Kentucky"
6.28,2004,6,"Kentucky"
6.23,2004,7,"Kentucky"
6.2,2004,8,"Kentucky"
6.29,2004,9,"Kentucky"
6.53,2004,10,"Kentucky"
6.53,2004,11,"Kentucky"
6.17,2004,12,"Kentucky"
6.19,2005,1,"Kentucky"
6.2,2005,2,"Kentucky"
6.24,2005,3,"Kentucky"
6.73,2005,4,"Kentucky"
6.9,2005,5,"Kentucky"
6.61,2005,6,"Kentucky"
6.63,2005,7,"Kentucky"
6.71,2005,8,"Kentucky"
6.57,2005,9,"Kentucky"
6.97,2005,10,"Kentucky"
6.85,2005,11,"Kentucky"
6.52,2005,12,"Kentucky"
6.45,2006,1,"Kentucky"
6.52,2006,2,"Kentucky"
6.71,2006,3,"Kentucky"
7.22,2006,4,"Kentucky"
7.43,2006,5,"Kentucky"
7.32,2006,6,"Kentucky"
7.21,2006,7,"Kentucky"
7.23,2006,8,"Kentucky"
7.24,2006,9,"Kentucky"
7.25,2006,10,"Kentucky"
6.98,2006,11,"Kentucky"
6.94,2006,12,"Kentucky"
6.9,2007,1,"Kentucky"
6.88,2007,2,"Kentucky"
7.06,2007,3,"Kentucky"
7.67,2007,4,"Kentucky"
7.55,2007,5,"Kentucky"
7.46,2007,6,"Kentucky"
7.35,2007,7,"Kentucky"
7.38,2007,8,"Kentucky"
7.31,2007,9,"Kentucky"
7.63,2007,10,"Kentucky"
7.76,2007,11,"Kentucky"
7.55,2007,12,"Kentucky"
7.04,2008,1,"Kentucky"
7.23,2008,2,"Kentucky"
7.34,2008,3,"Kentucky"
7.81,2008,4,"Kentucky"
8.18,2008,5,"Kentucky"
8.19,2008,6,"Kentucky"
8.28,2008,7,"Kentucky"
8.16,2008,8,"Kentucky"
7.96,2008,9,"Kentucky"
8.78,2008,10,"Kentucky"
8.4,2008,11,"Kentucky"
8.46,2008,12,"Kentucky"
8.17,2009,1,"Kentucky"
8.26,2009,2,"Kentucky"
8.43,2009,3,"Kentucky"
8.57,2009,4,"Kentucky"
8.56,2009,5,"Kentucky"
8.46,2009,6,"Kentucky"
8.57,2009,7,"Kentucky"
8.6,2009,8,"Kentucky"
8.44,2009,9,"Kentucky"
8.48,2009,10,"Kentucky"
8.05,2009,11,"Kentucky"
8.03,2009,12,"Kentucky"
7.73,2010,1,"Kentucky"
8.03,2010,2,"Kentucky"
7.55,2010,3,"Kentucky"
8.71,2010,4,"Kentucky"
8.77,2010,5,"Kentucky"
8.51,2010,6,"Kentucky"
8.87,2010,7,"Kentucky"
9.15,2010,8,"Kentucky"
8.94,2010,9,"Kentucky"
9.68,2010,10,"Kentucky"
9.2,2010,11,"Kentucky"
8.51,2010,12,"Kentucky"
8.57,2011,1,"Kentucky"
8.79,2011,2,"Kentucky"
9.22,2011,3,"Kentucky"
9.4,2011,4,"Kentucky"
9.44,2011,5,"Kentucky"
9.24,2011,6,"Kentucky"
9.24,2011,7,"Kentucky"
9.19,2011,8,"Kentucky"
9.66,2011,9,"Kentucky"
9.69,2011,10,"Kentucky"
9.41,2011,11,"Kentucky"
9.22,2011,12,"Kentucky"
8.98,2012,1,"Kentucky"
9.07,2012,2,"Kentucky"
9.47,2012,3,"Kentucky"
9.63,2012,4,"Kentucky"
9.72,2012,5,"Kentucky"
9.48,2012,6,"Kentucky"
9.27,2012,7,"Kentucky"
9.45,2012,8,"Kentucky"
9.83,2012,9,"Kentucky"
9.72,2012,10,"Kentucky"
9.41,2012,11,"Kentucky"
9.46,2012,12,"Kentucky"
9.33,2013,1,"Kentucky"
9.5,2013,2,"Kentucky"
9.41,2013,3,"Kentucky"
9.96,2013,4,"Kentucky"
10.24,2013,5,"Kentucky"
10.13,2013,6,"Kentucky"
10.14,2013,7,"Kentucky"
9.96,2013,8,"Kentucky"
10.04,2013,9,"Kentucky"
9.92,2013,10,"Kentucky"
9.68,2013,11,"Kentucky"
9.52,2013,12,"Kentucky"
9.5,2014,1,"Kentucky"
9.63,2014,2,"Kentucky"
10.12,2014,3,"Kentucky"
10.87,2014,4,"Kentucky"
10.67,2014,5,"Kentucky"
10.56,2014,6,"Kentucky"
10.49,2014,7,"Kentucky"
10.21,2014,8,"Kentucky"
10.19,2014,9,"Kentucky"
10.51,2014,10,"Kentucky"
10.17,2014,11,"Kentucky"
9.91,2014,12,"Kentucky"
9.64,2015,1,"Kentucky"
9.72,2015,2,"Kentucky"
9.86,2015,3,"Kentucky"
10.71,2015,4,"Kentucky"
10.38,2015,5,"Kentucky"
10.2,2015,6,"Kentucky"
10.11,2015,7,"Kentucky"
10.45,2015,8,"Kentucky"
10.51,2015,9,"Kentucky"
10.9,2015,10,"Kentucky"
10.85,2015,11,"Kentucky"
10.51,2015,12,"Kentucky"
9.8,2016,1,"Kentucky"
9.71,2016,2,"Kentucky"
10.05,2016,3,"Kentucky"
10.36,2016,4,"Kentucky"
10.51,2016,5,"Kentucky"
10.33,2016,6,"Kentucky"
10.28,2016,7,"Kentucky"
10.31,2016,8,"Kentucky"
10.47,2016,9,"Kentucky"
6.33,2001,1,"Alabama"
6.66,2001,2,"Alabama"
7.38,2001,3,"Alabama"
7.34,2001,4,"Alabama"
7.23,2001,5,"Alabama"
7.14,2001,6,"Alabama"
7.05,2001,7,"Alabama"
7.08,2001,8,"Alabama"
7.01,2001,9,"Alabama"
7.29,2001,10,"Alabama"
7.16,2001,11,"Alabama"
6.97,2001,12,"Alabama"
6.54,2002,1,"Alabama"
6.96,2002,2,"Alabama"
7.03,2002,3,"Alabama"
7.38,2002,4,"Alabama"
7.22,2002,5,"Alabama"
7.32,2002,6,"Alabama"
7.39,2002,7,"Alabama"
7.34,2002,8,"Alabama"
7.28,2002,9,"Alabama"
7.14,2002,10,"Alabama"
7.27,2002,11,"Alabama"
6.64,2002,12,"Alabama"
6.89,2003,1,"Alabama"
6.86,2003,2,"Alabama"
7.18,2003,3,"Alabama"
7.81,2003,4,"Alabama"
7.18,2003,5,"Alabama"
7.72,2003,6,"Alabama"
7.64,2003,7,"Alabama"
7.67,2003,8,"Alabama"
7.51,2003,9,"Alabama"
7.46,2003,10,"Alabama"
7.67,2003,11,"Alabama"
7.26,2003,12,"Alabama"
6.97,2004,1,"Alabama"
7.2,2004,2,"Alabama"
7.66,2004,3,"Alabama"
8.14,2004,4,"Alabama"
7.78,2004,5,"Alabama"
7.76,2004,6,"Alabama"
7.91,2004,7,"Alabama"
7.87,2004,8,"Alabama"
7.82,2004,9,"Alabama"
7.75,2004,10,"Alabama"
7.63,2004,11,"Alabama"
7.16,2004,12,"Alabama"
7,2005,1,"Alabama"
7.23,2005,2,"Alabama"
7.58,2005,3,"Alabama"
7.87,2005,4,"Alabama"
8.19,2005,5,"Alabama"
8.31,2005,6,"Alabama"
8.25,2005,7,"Alabama"
8.18,2005,8,"Alabama"
8.47,2005,9,"Alabama"
8.14,2005,10,"Alabama"
8.61,2005,11,"Alabama"
8.03,2005,12,"Alabama"
7.73,2006,1,"Alabama"
8.14,2006,2,"Alabama"
8.27,2006,3,"Alabama"
8.96,2006,4,"Alabama"
8.69,2006,5,"Alabama"
9.35,2006,6,"Alabama"
9.18,2006,7,"Alabama"
9.56,2006,8,"Alabama"
9.13,2006,9,"Alabama"
8.64,2006,10,"Alabama"
8.45,2006,11,"Alabama"
8.09,2006,12,"Alabama"
8.62,2007,1,"Alabama"
8.73,2007,2,"Alabama"
9.06,2007,3,"Alabama"
9.58,2007,4,"Alabama"
9.39,2007,5,"Alabama"
9.66,2007,6,"Alabama"
9.46,2007,7,"Alabama"
9.94,2007,8,"Alabama"
9.33,2007,9,"Alabama"
9.44,2007,10,"Alabama"
9.41,2007,11,"Alabama"
9.03,2007,12,"Alabama"
9.2,2008,1,"Alabama"
9.16,2008,2,"Alabama"
9.3,2008,3,"Alabama"
9.89,2008,4,"Alabama"
10.01,2008,5,"Alabama"
10.96,2008,6,"Alabama"
11.08,2008,7,"Alabama"
11.06,2008,8,"Alabama"
11.07,2008,9,"Alabama"
11.57,2008,10,"Alabama"
11.01,2008,11,"Alabama"
10.19,2008,12,"Alabama"
10.57,2009,1,"Alabama"
10.64,2009,2,"Alabama"
10.61,2009,3,"Alabama"
11.09,2009,4,"Alabama"
10.59,2009,5,"Alabama"
11.24,2009,6,"Alabama"
10.81,2009,7,"Alabama"
10.91,2009,8,"Alabama"
10.85,2009,9,"Alabama"
10.4,2009,10,"Alabama"
10.2,2009,11,"Alabama"
9.82,2009,12,"Alabama"
9.82,2010,1,"Alabama"
9.77,2010,2,"Alabama"
10.25,2010,3,"Alabama"
11.19,2010,4,"Alabama"
10.99,2010,5,"Alabama"
10.81,2010,6,"Alabama"
10.79,2010,7,"Alabama"
11.18,2010,8,"Alabama"
11.1,2010,9,"Alabama"
11.44,2010,10,"Alabama"
10.89,2010,11,"Alabama"
10.34,2010,12,"Alabama"
10.28,2011,1,"Alabama"
10.56,2011,2,"Alabama"
10.92,2011,3,"Alabama"
10.87,2011,4,"Alabama"
11.25,2011,5,"Alabama"
11.29,2011,6,"Alabama"
11.34,2011,7,"Alabama"
11.41,2011,8,"Alabama"
11.56,2011,9,"Alabama"
11.73,2011,10,"Alabama"
11.15,2011,11,"Alabama"
10.87,2011,12,"Alabama"
10.91,2012,1,"Alabama"
11.21,2012,2,"Alabama"
11.48,2012,3,"Alabama"
11.56,2012,4,"Alabama"
11.14,2012,5,"Alabama"
11.56,2012,6,"Alabama"
11.58,2012,7,"Alabama"
11.71,2012,8,"Alabama"
11.76,2012,9,"Alabama"
11.71,2012,10,"Alabama"
11.04,2012,11,"Alabama"
10.96,2012,12,"Alabama"
10.81,2013,1,"Alabama"
10.91,2013,2,"Alabama"
10.96,2013,3,"Alabama"
11.39,2013,4,"Alabama"
11.42,2013,5,"Alabama"
11.65,2013,6,"Alabama"
11.56,2013,7,"Alabama"
11.6,2013,8,"Alabama"
11.73,2013,9,"Alabama"
11.79,2013,10,"Alabama"
10.74,2013,11,"Alabama"
10.5,2013,12,"Alabama"
10.69,2014,1,"Alabama"
11.21,2014,2,"Alabama"
11.58,2014,3,"Alabama"
11.75,2014,4,"Alabama"
11.79,2014,5,"Alabama"
11.82,2014,6,"Alabama"
11.84,2014,7,"Alabama"
11.75,2014,8,"Alabama"
11.84,2014,9,"Alabama"
11.74,2014,10,"Alabama"
11.09,2014,11,"Alabama"
11.04,2014,12,"Alabama"
10.92,2015,1,"Alabama"
11.16,2015,2,"Alabama"
11.7,2015,3,"Alabama"
12.22,2015,4,"Alabama"
12.12,2015,5,"Alabama"
11.94,2015,6,"Alabama"
11.83,2015,7,"Alabama"
11.97,2015,8,"Alabama"
12.22,2015,9,"Alabama"
11.92,2015,10,"Alabama"
11.39,2015,11,"Alabama"
11.16,2015,12,"Alabama"
11.04,2016,1,"Alabama"
11.5,2016,2,"Alabama"
12.11,2016,3,"Alabama"
12.42,2016,4,"Alabama"
12.1,2016,5,"Alabama"
12.16,2016,6,"Alabama"
12.08,2016,7,"Alabama"
12.22,2016,8,"Alabama"
12.27,2016,9,"Alabama"
5.9,2001,1,"West Virginia"
6.03,2001,2,"West Virginia"
6.21,2001,3,"West Virginia"
6.22,2001,4,"West Virginia"
6.53,2001,5,"West Virginia"
6.55,2001,6,"West Virginia"
6.38,2001,7,"West Virginia"
6.3,2001,8,"West Virginia"
6.28,2001,9,"West Virginia"
6.56,2001,10,"West Virginia"
6.41,2001,11,"West Virginia"
6.25,2001,12,"West Virginia"
6,2002,1,"West Virginia"
6.06,2002,2,"West Virginia"
6.14,2002,3,"West Virginia"
6.26,2002,4,"West Virginia"
6.43,2002,5,"West Virginia"
6.53,2002,6,"West Virginia"
6.25,2002,7,"West Virginia"
6.24,2002,8,"West Virginia"
6.25,2002,9,"West Virginia"
6.48,2002,10,"West Virginia"
6.43,2002,11,"West Virginia"
6.06,2002,12,"West Virginia"
5.99,2003,1,"West Virginia"
5.92,2003,2,"West Virginia"
6.15,2003,3,"West Virginia"
6.48,2003,4,"West Virginia"
6.61,2003,5,"West Virginia"
6.51,2003,6,"West Virginia"
6.35,2003,7,"West Virginia"
6.28,2003,8,"West Virginia"
6.34,2003,9,"West Virginia"
6.54,2003,10,"West Virginia"
6.4,2003,11,"West Virginia"
5.96,2003,12,"West Virginia"
5.97,2004,1,"West Virginia"
5.96,2004,2,"West Virginia"
6.19,2004,3,"West Virginia"
6.32,2004,4,"West Virginia"
6.51,2004,5,"West Virginia"
6.36,2004,6,"West Virginia"
6.3,2004,7,"West Virginia"
6.27,2004,8,"West Virginia"
6.39,2004,9,"West Virginia"
6.53,2004,10,"West Virginia"
6.46,2004,11,"West Virginia"
6.01,2004,12,"West Virginia"
5.92,2005,1,"West Virginia"
6.03,2005,2,"West Virginia"
6.19,2005,3,"West Virginia"
6.32,2005,4,"West Virginia"
6.63,2005,5,"West Virginia"
6.41,2005,6,"West Virginia"
6.18,2005,7,"West Virginia"
6.15,2005,8,"West Virginia"
6.33,2005,9,"West Virginia"
6.55,2005,10,"West Virginia"
6.38,2005,11,"West Virginia"
5.92,2005,12,"West Virginia"
5.92,2006,1,"West Virginia"
6.18,2006,2,"West Virginia"
6.16,2006,3,"West Virginia"
6.43,2006,4,"West Virginia"
6.79,2006,5,"West Virginia"
6.44,2006,6,"West Virginia"
